Dataset,Emotion,File
CREMA-D,Happy,1071_DFA_HAP_XX
CREMA-D,Neutral,1071_DFA_NEU_XX
CREMA-D,Sad,1071_DFA_SAD_XX
CREMA-D,Angry,1071_IEO_ANG_HI
CREMA-D,Angry,1071_IEO_ANG_LO
CREMA-D,Angry,1071_IEO_ANG_MD
CREMA-D,Disgust,1071_IEO_DIS_HI
CREMA-D,Disgust,1071_IEO_DIS_LO
CREMA-D,Disgust,1071_IEO_DIS_MD
CREMA-D,Fearful,1071_IEO_FEA_HI
CREMA-D,Fearful,1071_IEO_FEA_LO
CREMA-D,Fearful,1071_IEO_FEA_MD
CREMA-D,Happy,1071_IEO_HAP_HI
CREMA-D,Happy,1071_IEO_HAP_LO
CREMA-D,Happy,1071_IEO_HAP_MD
CREMA-D,Neutral,1071_IEO_NEU_XX
CREMA-D,Sad,1071_IEO_SAD_HI
CREMA-D,Sad,1071_IEO_SAD_LO
CREMA-D,Sad,1071_IEO_SAD_MD
CREMA-D,Angry,1071_IOM_ANG_XX
CREMA-D,Disgust,1071_IOM_DIS_XX
CREMA-D,Fearful,1071_IOM_FEA_XX
CREMA-D,Happy,1071_IOM_HAP_XX
CREMA-D,Neutral,1071_IOM_NEU_XX
CREMA-D,Sad,1071_IOM_SAD_XX
CREMA-D,Angry,1071_ITH_ANG_XX
CREMA-D,Disgust,1071_ITH_DIS_XX
CREMA-D,Fearful,1071_ITH_FEA_XX
CREMA-D,Happy,1071_ITH_HAP_XX
CREMA-D,Neutral,1071_ITH_NEU_XX
CREMA-D,Sad,1071_ITH_SAD_XX
CREMA-D,Angry,1071_ITS_ANG_XX
CREMA-D,Disgust,1071_ITS_DIS_XX
CREMA-D,Fearful,1071_ITS_FEA_XX
CREMA-D,Happy,1071_ITS_HAP_XX
CREMA-D,Neutral,1071_ITS_NEU_XX
CREMA-D,Sad,1071_ITS_SAD_XX
CREMA-D,Angry,1071_IWL_ANG_XX
CREMA-D,Disgust,1071_IWL_DIS_XX
CREMA-D,Fearful,1071_IWL_FEA_XX
CREMA-D,Happy,1071_IWL_HAP_XX
CREMA-D,Neutral,1071_IWL_NEU_XX
CREMA-D,Sad,1071_IWL_SAD_XX
CREMA-D,Angry,1071_IWW_ANG_XX
CREMA-D,Disgust,1071_IWW_DIS_XX
CREMA-D,Fearful,1071_IWW_FEA_XX
CREMA-D,Happy,1071_IWW_HAP_XX
CREMA-D,Neutral,1071_IWW_NEU_XX
CREMA-D,Sad,1071_IWW_SAD_XX
CREMA-D,Angry,1071_MTI_ANG_XX
CREMA-D,Disgust,1071_MTI_DIS_XX
CREMA-D,Fearful,1071_MTI_FEA_XX
CREMA-D,Happy,1071_MTI_HAP_XX
CREMA-D,Neutral,1071_MTI_NEU_XX
CREMA-D,Sad,1071_MTI_SAD_XX
CREMA-D,Angry,1071_TAI_ANG_XX
CREMA-D,Disgust,1071_TAI_DIS_XX
CREMA-D,Fearful,1071_TAI_FEA_XX
CREMA-D,Happy,1071_TAI_HAP_XX
CREMA-D,Neutral,1071_TAI_NEU_XX
CREMA-D,Sad,1071_TAI_SAD_XX
CREMA-D,Angry,1071_TIE_ANG_XX
CREMA-D,Disgust,1071_TIE_DIS_XX
CREMA-D,Fearful,1071_TIE_FEA_XX
CREMA-D,Happy,1071_TIE_HAP_XX
CREMA-D,Neutral,1071_TIE_NEU_XX
CREMA-D,Sad,1071_TIE_SAD_XX
CREMA-D,Angry,1071_TSI_ANG_XX
CREMA-D,Disgust,1071_TSI_DIS_XX
CREMA-D,Fearful,1071_TSI_FEA_XX
CREMA-D,Happy,1071_TSI_HAP_XX
CREMA-D,Neutral,1071_TSI_NEU_XX
CREMA-D,Sad,1071_TSI_SAD_XX
CREMA-D,Angry,1071_WSI_ANG_XX
CREMA-D,Disgust,1071_WSI_DIS_XX
CREMA-D,Fearful,1071_WSI_FEA_XX
CREMA-D,Happy,1071_WSI_HAP_XX
CREMA-D,Neutral,1071_WSI_NEU_XX
CREMA-D,Sad,1071_WSI_SAD_XX
CREMA-D,Angry,1072_DFA_ANG_XX
CREMA-D,Disgust,1072_DFA_DIS_XX
CREMA-D,Fearful,1072_DFA_FEA_XX
CREMA-D,Happy,1072_DFA_HAP_XX
CREMA-D,Neutral,1072_DFA_NEU_XX
CREMA-D,Sad,1072_DFA_SAD_XX
CREMA-D,Angry,1072_IEO_ANG_HI
CREMA-D,Angry,1072_IEO_ANG_LO
CREMA-D,Angry,1072_IEO_ANG_MD
CREMA-D,Disgust,1072_IEO_DIS_HI
CREMA-D,Disgust,1072_IEO_DIS_LO
CREMA-D,Disgust,1072_IEO_DIS_MD
CREMA-D,Fearful,1072_IEO_FEA_HI
CREMA-D,Fearful,1072_IEO_FEA_LO
CREMA-D,Fearful,1072_IEO_FEA_MD
CREMA-D,Happy,1072_IEO_HAP_HI
CREMA-D,Happy,1072_IEO_HAP_LO
CREMA-D,Happy,1072_IEO_HAP_MD
CREMA-D,Neutral,1072_IEO_NEU_XX
CREMA-D,Sad,1072_IEO_SAD_HI
CREMA-D,Sad,1072_IEO_SAD_LO
CREMA-D,Sad,1072_IEO_SAD_MD
CREMA-D,Angry,1072_IOM_ANG_XX
CREMA-D,Disgust,1072_IOM_DIS_XX
CREMA-D,Fearful,1072_IOM_FEA_XX
CREMA-D,Happy,1072_IOM_HAP_XX
CREMA-D,Neutral,1072_IOM_NEU_XX
CREMA-D,Sad,1072_IOM_SAD_XX
CREMA-D,Angry,1072_ITH_ANG_XX
CREMA-D,Disgust,1072_ITH_DIS_XX
CREMA-D,Fearful,1072_ITH_FEA_XX
CREMA-D,Happy,1072_ITH_HAP_XX
CREMA-D,Neutral,1072_ITH_NEU_XX
CREMA-D,Sad,1072_ITH_SAD_XX
CREMA-D,Angry,1072_ITS_ANG_XX
CREMA-D,Disgust,1072_ITS_DIS_XX
CREMA-D,Fearful,1072_ITS_FEA_XX
CREMA-D,Happy,1072_ITS_HAP_XX
CREMA-D,Neutral,1072_ITS_NEU_XX
CREMA-D,Sad,1072_ITS_SAD_XX
CREMA-D,Angry,1072_IWL_ANG_XX
CREMA-D,Disgust,1072_IWL_DIS_XX
CREMA-D,Fearful,1072_IWL_FEA_XX
CREMA-D,Happy,1072_IWL_HAP_XX
CREMA-D,Neutral,1072_IWL_NEU_XX
CREMA-D,Sad,1072_IWL_SAD_XX
CREMA-D,Angry,1072_IWW_ANG_XX
CREMA-D,Disgust,1072_IWW_DIS_XX
CREMA-D,Fearful,1072_IWW_FEA_XX
CREMA-D,Happy,1072_IWW_HAP_XX
CREMA-D,Neutral,1072_IWW_NEU_XX
CREMA-D,Sad,1072_IWW_SAD_XX
CREMA-D,Angry,1072_MTI_ANG_XX
CREMA-D,Disgust,1072_MTI_DIS_XX
CREMA-D,Fearful,1072_MTI_FEA_XX
CREMA-D,Happy,1072_MTI_HAP_XX
CREMA-D,Neutral,1072_MTI_NEU_XX
CREMA-D,Sad,1072_MTI_SAD_XX
CREMA-D,Angry,1072_TAI_ANG_XX
CREMA-D,Disgust,1072_TAI_DIS_XX
CREMA-D,Fearful,1072_TAI_FEA_XX
CREMA-D,Happy,1072_TAI_HAP_XX
CREMA-D,Neutral,1072_TAI_NEU_XX
CREMA-D,Sad,1072_TAI_SAD_XX
CREMA-D,Angry,1072_TIE_ANG_XX
CREMA-D,Disgust,1072_TIE_DIS_XX
CREMA-D,Fearful,1072_TIE_FEA_XX
CREMA-D,Happy,1072_TIE_HAP_XX
CREMA-D,Neutral,1072_TIE_NEU_XX
CREMA-D,Sad,1072_TIE_SAD_XX
CREMA-D,Angry,1072_TSI_ANG_XX
CREMA-D,Disgust,1072_TSI_DIS_XX
CREMA-D,Fearful,1072_TSI_FEA_XX
CREMA-D,Happy,1072_TSI_HAP_XX
CREMA-D,Neutral,1072_TSI_NEU_XX
CREMA-D,Sad,1072_TSI_SAD_XX
CREMA-D,Angry,1072_WSI_ANG_XX
CREMA-D,Disgust,1072_WSI_DIS_XX
CREMA-D,Fearful,1072_WSI_FEA_XX
CREMA-D,Happy,1072_WSI_HAP_XX
CREMA-D,Neutral,1072_WSI_NEU_XX
CREMA-D,Sad,1072_WSI_SAD_XX
CREMA-D,Angry,1073_DFA_ANG_XX
CREMA-D,Disgust,1073_DFA_DIS_XX
CREMA-D,Fearful,1073_DFA_FEA_XX
CREMA-D,Happy,1073_DFA_HAP_XX
CREMA-D,Neutral,1073_DFA_NEU_XX
CREMA-D,Sad,1073_DFA_SAD_XX
CREMA-D,Angry,1073_IEO_ANG_HI
CREMA-D,Angry,1073_IEO_ANG_LO
CREMA-D,Angry,1073_IEO_ANG_MD
CREMA-D,Disgust,1073_IEO_DIS_HI
CREMA-D,Disgust,1073_IEO_DIS_LO
CREMA-D,Disgust,1073_IEO_DIS_MD
CREMA-D,Fearful,1073_IEO_FEA_HI
CREMA-D,Fearful,1073_IEO_FEA_LO
CREMA-D,Fearful,1073_IEO_FEA_MD
CREMA-D,Happy,1073_IEO_HAP_HI
CREMA-D,Happy,1073_IEO_HAP_LO
CREMA-D,Happy,1073_IEO_HAP_MD
CREMA-D,Neutral,1073_IEO_NEU_XX
CREMA-D,Sad,1073_IEO_SAD_HI
CREMA-D,Sad,1073_IEO_SAD_LO
CREMA-D,Sad,1073_IEO_SAD_MD
CREMA-D,Angry,1073_IOM_ANG_XX
CREMA-D,Disgust,1073_IOM_DIS_XX
CREMA-D,Fearful,1073_IOM_FEA_XX
CREMA-D,Happy,1073_IOM_HAP_XX
CREMA-D,Neutral,1073_IOM_NEU_XX
CREMA-D,Sad,1073_IOM_SAD_XX
CREMA-D,Angry,1073_ITH_ANG_XX
CREMA-D,Disgust,1073_ITH_DIS_XX
CREMA-D,Fearful,1073_ITH_FEA_XX
CREMA-D,Happy,1073_ITH_HAP_XX
CREMA-D,Neutral,1073_ITH_NEU_XX
CREMA-D,Sad,1073_ITH_SAD_XX
CREMA-D,Angry,1073_ITS_ANG_XX
CREMA-D,Disgust,1073_ITS_DIS_XX
CREMA-D,Fearful,1073_ITS_FEA_XX
CREMA-D,Happy,1073_ITS_HAP_XX
CREMA-D,Neutral,1073_ITS_NEU_XX
CREMA-D,Sad,1073_ITS_SAD_XX
CREMA-D,Angry,1073_IWL_ANG_XX
CREMA-D,Disgust,1073_IWL_DIS_XX
CREMA-D,Fearful,1073_IWL_FEA_XX
CREMA-D,Happy,1073_IWL_HAP_XX
CREMA-D,Neutral,1073_IWL_NEU_XX
CREMA-D,Sad,1073_IWL_SAD_XX
CREMA-D,Angry,1073_IWW_ANG_XX
CREMA-D,Disgust,1073_IWW_DIS_XX
CREMA-D,Fearful,1073_IWW_FEA_XX
CREMA-D,Happy,1073_IWW_HAP_XX
CREMA-D,Neutral,1073_IWW_NEU_XX
CREMA-D,Sad,1073_IWW_SAD_XX
CREMA-D,Angry,1073_MTI_ANG_XX
CREMA-D,Disgust,1073_MTI_DIS_XX
CREMA-D,Fearful,1073_MTI_FEA_XX
CREMA-D,Happy,1073_MTI_HAP_XX
CREMA-D,Neutral,1073_MTI_NEU_XX
CREMA-D,Sad,1073_MTI_SAD_XX
CREMA-D,Angry,1073_TAI_ANG_XX
CREMA-D,Disgust,1073_TAI_DIS_XX
CREMA-D,Fearful,1073_TAI_FEA_XX
CREMA-D,Happy,1073_TAI_HAP_XX
CREMA-D,Neutral,1073_TAI_NEU_XX
CREMA-D,Sad,1073_TAI_SAD_XX
CREMA-D,Angry,1073_TIE_ANG_XX
CREMA-D,Disgust,1073_TIE_DIS_XX
CREMA-D,Fearful,1073_TIE_FEA_XX
CREMA-D,Happy,1073_TIE_HAP_XX
CREMA-D,Neutral,1073_TIE_NEU_XX
CREMA-D,Sad,1073_TIE_SAD_XX
CREMA-D,Angry,1073_TSI_ANG_XX
CREMA-D,Disgust,1073_TSI_DIS_XX
CREMA-D,Fearful,1073_TSI_FEA_XX
CREMA-D,Happy,1073_TSI_HAP_XX
CREMA-D,Neutral,1073_TSI_NEU_XX
CREMA-D,Sad,1073_TSI_SAD_XX
CREMA-D,Angry,1073_WSI_ANG_XX
CREMA-D,Disgust,1073_WSI_DIS_XX
CREMA-D,Fearful,1073_WSI_FEA_XX
CREMA-D,Happy,1073_WSI_HAP_XX
CREMA-D,Neutral,1073_WSI_NEU_XX
CREMA-D,Sad,1073_WSI_SAD_XX
CREMA-D,Angry,1074_DFA_ANG_XX
CREMA-D,Disgust,1074_DFA_DIS_XX
CREMA-D,Fearful,1074_DFA_FEA_XX
CREMA-D,Happy,1074_DFA_HAP_XX
CREMA-D,Neutral,1074_DFA_NEU_XX
CREMA-D,Sad,1074_DFA_SAD_XX
CREMA-D,Angry,1074_IEO_ANG_HI
CREMA-D,Angry,1074_IEO_ANG_LO
CREMA-D,Angry,1074_IEO_ANG_MD
CREMA-D,Disgust,1074_IEO_DIS_HI
CREMA-D,Disgust,1074_IEO_DIS_LO
CREMA-D,Disgust,1074_IEO_DIS_MD
CREMA-D,Fearful,1074_IEO_FEA_HI
CREMA-D,Fearful,1074_IEO_FEA_LO
CREMA-D,Fearful,1074_IEO_FEA_MD
CREMA-D,Happy,1074_IEO_HAP_HI
CREMA-D,Happy,1074_IEO_HAP_LO
CREMA-D,Happy,1074_IEO_HAP_MD
CREMA-D,Neutral,1074_IEO_NEU_XX
CREMA-D,Sad,1074_IEO_SAD_HI
CREMA-D,Sad,1074_IEO_SAD_LO
CREMA-D,Sad,1074_IEO_SAD_MD
CREMA-D,Angry,1074_IOM_ANG_XX
CREMA-D,Disgust,1074_IOM_DIS_XX
CREMA-D,Fearful,1074_IOM_FEA_XX
CREMA-D,Happy,1074_IOM_HAP_XX
CREMA-D,Neutral,1074_IOM_NEU_XX
CREMA-D,Sad,1074_IOM_SAD_XX
CREMA-D,Angry,1074_ITH_ANG_XX
CREMA-D,Disgust,1074_ITH_DIS_XX
CREMA-D,Fearful,1074_ITH_FEA_XX
CREMA-D,Happy,1074_ITH_HAP_XX
CREMA-D,Neutral,1074_ITH_NEU_XX
CREMA-D,Sad,1074_ITH_SAD_XX
CREMA-D,Angry,1074_ITS_ANG_XX
CREMA-D,Disgust,1074_ITS_DIS_XX
CREMA-D,Fearful,1074_ITS_FEA_XX
CREMA-D,Happy,1074_ITS_HAP_XX
CREMA-D,Neutral,1074_ITS_NEU_XX
CREMA-D,Sad,1074_ITS_SAD_XX
CREMA-D,Angry,1074_IWL_ANG_XX
CREMA-D,Disgust,1074_IWL_DIS_XX
CREMA-D,Fearful,1074_IWL_FEA_XX
CREMA-D,Happy,1074_IWL_HAP_XX
CREMA-D,Neutral,1074_IWL_NEU_XX
CREMA-D,Sad,1074_IWL_SAD_XX
CREMA-D,Angry,1074_IWW_ANG_XX
CREMA-D,Disgust,1074_IWW_DIS_XX
CREMA-D,Fearful,1074_IWW_FEA_XX
CREMA-D,Happy,1074_IWW_HAP_XX
CREMA-D,Neutral,1074_IWW_NEU_XX
CREMA-D,Sad,1074_IWW_SAD_XX
CREMA-D,Angry,1074_MTI_ANG_XX
CREMA-D,Disgust,1074_MTI_DIS_XX
CREMA-D,Fearful,1074_MTI_FEA_XX
CREMA-D,Happy,1074_MTI_HAP_XX
CREMA-D,Neutral,1074_MTI_NEU_XX
CREMA-D,Sad,1074_MTI_SAD_XX
CREMA-D,Angry,1074_TAI_ANG_XX
CREMA-D,Disgust,1074_TAI_DIS_XX
CREMA-D,Fearful,1074_TAI_FEA_XX
CREMA-D,Happy,1074_TAI_HAP_XX
CREMA-D,Neutral,1074_TAI_NEU_XX
CREMA-D,Sad,1074_TAI_SAD_XX
CREMA-D,Angry,1074_TIE_ANG_XX
CREMA-D,Disgust,1074_TIE_DIS_XX
CREMA-D,Fearful,1074_TIE_FEA_XX
CREMA-D,Happy,1074_TIE_HAP_XX
CREMA-D,Neutral,1074_TIE_NEU_XX
CREMA-D,Sad,1074_TIE_SAD_XX
CREMA-D,Angry,1074_TSI_ANG_XX
CREMA-D,Disgust,1074_TSI_DIS_XX
CREMA-D,Fearful,1074_TSI_FEA_XX
CREMA-D,Happy,1074_TSI_HAP_XX
CREMA-D,Neutral,1074_TSI_NEU_XX
CREMA-D,Sad,1074_TSI_SAD_XX
CREMA-D,Angry,1074_WSI_ANG_XX
CREMA-D,Disgust,1074_WSI_DIS_XX
CREMA-D,Fearful,1074_WSI_FEA_XX
CREMA-D,Happy,1074_WSI_HAP_XX
CREMA-D,Neutral,1074_WSI_NEU_XX
CREMA-D,Sad,1074_WSI_SAD_XX
CREMA-D,Angry,1075_DFA_ANG_XX
CREMA-D,Disgust,1075_DFA_DIS_XX
CREMA-D,Fearful,1075_DFA_FEA_XX
CREMA-D,Happy,1075_DFA_HAP_XX
CREMA-D,Neutral,1075_DFA_NEU_XX
CREMA-D,Sad,1075_DFA_SAD_XX
CREMA-D,Angry,1075_IEO_ANG_HI
CREMA-D,Angry,1075_IEO_ANG_LO
CREMA-D,Angry,1075_IEO_ANG_MD
CREMA-D,Disgust,1075_IEO_DIS_HI
CREMA-D,Disgust,1075_IEO_DIS_LO
CREMA-D,Disgust,1075_IEO_DIS_MD
CREMA-D,Fearful,1075_IEO_FEA_HI
CREMA-D,Fearful,1075_IEO_FEA_LO
CREMA-D,Fearful,1075_IEO_FEA_MD
CREMA-D,Happy,1075_IEO_HAP_HI
CREMA-D,Happy,1075_IEO_HAP_LO
CREMA-D,Happy,1075_IEO_HAP_MD
CREMA-D,Neutral,1075_IEO_NEU_XX
CREMA-D,Sad,1075_IEO_SAD_HI
CREMA-D,Sad,1075_IEO_SAD_LO
CREMA-D,Sad,1075_IEO_SAD_MD
CREMA-D,Angry,1075_IOM_ANG_XX
CREMA-D,Disgust,1075_IOM_DIS_XX
CREMA-D,Fearful,1075_IOM_FEA_XX
CREMA-D,Happy,1075_IOM_HAP_XX
CREMA-D,Neutral,1075_IOM_NEU_XX
CREMA-D,Sad,1075_IOM_SAD_XX
CREMA-D,Angry,1075_ITH_ANG_XX
CREMA-D,Disgust,1075_ITH_DIS_XX
CREMA-D,Fearful,1075_ITH_FEA_XX
CREMA-D,Happy,1075_ITH_HAP_XX
CREMA-D,Neutral,1075_ITH_NEU_XX
CREMA-D,Sad,1075_ITH_SAD_XX
CREMA-D,Angry,1075_ITS_ANG_XX
CREMA-D,Disgust,1075_ITS_DIS_XX
CREMA-D,Fearful,1075_ITS_FEA_XX
CREMA-D,Happy,1075_ITS_HAP_XX
CREMA-D,Neutral,1075_ITS_NEU_XX
CREMA-D,Sad,1075_ITS_SAD_XX
CREMA-D,Angry,1075_IWL_ANG_XX
CREMA-D,Disgust,1075_IWL_DIS_XX
CREMA-D,Fearful,1075_IWL_FEA_XX
CREMA-D,Happy,1075_IWL_HAP_XX
CREMA-D,Neutral,1075_IWL_NEU_XX
CREMA-D,Sad,1075_IWL_SAD_XX
CREMA-D,Angry,1075_IWW_ANG_XX
CREMA-D,Disgust,1075_IWW_DIS_XX
CREMA-D,Fearful,1075_IWW_FEA_XX
CREMA-D,Happy,1075_IWW_HAP_XX
CREMA-D,Neutral,1075_IWW_NEU_XX
CREMA-D,Sad,1075_IWW_SAD_XX
CREMA-D,Angry,1075_MTI_ANG_XX
CREMA-D,Disgust,1075_MTI_DIS_XX
CREMA-D,Fearful,1075_MTI_FEA_XX
CREMA-D,Happy,1075_MTI_HAP_XX
CREMA-D,Neutral,1075_MTI_NEU_XX
CREMA-D,Sad,1075_MTI_SAD_XX
CREMA-D,Angry,1075_TAI_ANG_XX
CREMA-D,Disgust,1075_TAI_DIS_XX
CREMA-D,Fearful,1075_TAI_FEA_XX
CREMA-D,Happy,1075_TAI_HAP_XX
CREMA-D,Neutral,1075_TAI_NEU_XX
CREMA-D,Sad,1075_TAI_SAD_XX
CREMA-D,Angry,1075_TIE_ANG_XX
CREMA-D,Disgust,1075_TIE_DIS_XX
CREMA-D,Fearful,1075_TIE_FEA_XX
CREMA-D,Happy,1075_TIE_HAP_XX
CREMA-D,Neutral,1075_TIE_NEU_XX
CREMA-D,Sad,1075_TIE_SAD_XX
CREMA-D,Angry,1075_TSI_ANG_XX
CREMA-D,Disgust,1075_TSI_DIS_XX
CREMA-D,Fearful,1075_TSI_FEA_XX
CREMA-D,Happy,1075_TSI_HAP_XX
CREMA-D,Neutral,1075_TSI_NEU_XX
CREMA-D,Sad,1075_TSI_SAD_XX
CREMA-D,Angry,1075_WSI_ANG_XX
CREMA-D,Disgust,1075_WSI_DIS_XX
CREMA-D,Fearful,1075_WSI_FEA_XX
CREMA-D,Happy,1075_WSI_HAP_XX
CREMA-D,Neutral,1075_WSI_NEU_XX
CREMA-D,Sad,1075_WSI_SAD_XX
CREMA-D,Angry,1076_DFA_ANG_XX
CREMA-D,Disgust,1076_DFA_DIS_XX
CREMA-D,Fearful,1076_DFA_FEA_XX
CREMA-D,Happy,1076_DFA_HAP_XX
CREMA-D,Neutral,1076_DFA_NEU_XX
CREMA-D,Sad,1076_DFA_SAD_XX
CREMA-D,Angry,1076_IEO_ANG_HI
CREMA-D,Angry,1076_IEO_ANG_LO
CREMA-D,Angry,1076_IEO_ANG_MD
CREMA-D,Disgust,1076_IEO_DIS_HI
CREMA-D,Disgust,1076_IEO_DIS_LO
CREMA-D,Disgust,1076_IEO_DIS_MD
CREMA-D,Fearful,1076_IEO_FEA_HI
CREMA-D,Fearful,1076_IEO_FEA_LO
CREMA-D,Fearful,1076_IEO_FEA_MD
CREMA-D,Happy,1076_IEO_HAP_HI
CREMA-D,Happy,1076_IEO_HAP_LO
CREMA-D,Happy,1076_IEO_HAP_MD
CREMA-D,Neutral,1076_IEO_NEU_XX
CREMA-D,Sad,1076_IEO_SAD_HI
CREMA-D,Sad,1076_IEO_SAD_LO
CREMA-D,Sad,1076_IEO_SAD_MD
CREMA-D,Angry,1076_IOM_ANG_XX
CREMA-D,Disgust,1076_IOM_DIS_XX
CREMA-D,Fearful,1076_IOM_FEA_XX
CREMA-D,Happy,1076_IOM_HAP_XX
CREMA-D,Neutral,1076_IOM_NEU_XX
CREMA-D,Sad,1076_IOM_SAD_XX
CREMA-D,Angry,1076_ITH_ANG_XX
CREMA-D,Disgust,1076_ITH_DIS_XX
CREMA-D,Fearful,1076_ITH_FEA_XX
CREMA-D,Happy,1076_ITH_HAP_XX
CREMA-D,Neutral,1076_ITH_NEU_XX
CREMA-D,Sad,1076_ITH_SAD_XX
CREMA-D,Angry,1076_ITS_ANG_XX
CREMA-D,Disgust,1076_ITS_DIS_XX
CREMA-D,Fearful,1076_ITS_FEA_XX
CREMA-D,Happy,1076_ITS_HAP_XX
CREMA-D,Sad,1076_ITS_SAD_XX
CREMA-D,Angry,1076_IWL_ANG_XX
CREMA-D,Disgust,1076_IWL_DIS_XX
CREMA-D,Fearful,1076_IWL_FEA_XX
CREMA-D,Happy,1076_IWL_HAP_XX
CREMA-D,Neutral,1076_IWL_NEU_XX
CREMA-D,Sad,1076_IWL_SAD_XX
CREMA-D,Angry,1076_IWW_ANG_XX
CREMA-D,Disgust,1076_IWW_DIS_XX
CREMA-D,Fearful,1076_IWW_FEA_XX
CREMA-D,Happy,1076_IWW_HAP_XX
CREMA-D,Neutral,1076_IWW_NEU_XX
CREMA-D,Sad,1076_IWW_SAD_XX
CREMA-D,Angry,1076_MTI_ANG_XX
CREMA-D,Disgust,1076_MTI_DIS_XX
CREMA-D,Fearful,1076_MTI_FEA_XX
CREMA-D,Happy,1076_MTI_HAP_XX
CREMA-D,Neutral,1076_MTI_NEU_XX
CREMA-D,Sad,1076_MTI_SAD_XX
CREMA-D,Angry,1076_TAI_ANG_XX
CREMA-D,Disgust,1076_TAI_DIS_XX
CREMA-D,Fearful,1076_TAI_FEA_XX
CREMA-D,Happy,1076_TAI_HAP_XX
CREMA-D,Neutral,1076_TAI_NEU_XX
CREMA-D,Sad,1076_TAI_SAD_XX
CREMA-D,Angry,1076_TIE_ANG_XX
CREMA-D,Disgust,1076_TIE_DIS_XX
CREMA-D,Fearful,1076_TIE_FEA_XX
CREMA-D,Happy,1076_TIE_HAP_XX
CREMA-D,Neutral,1076_TIE_NEU_XX
CREMA-D,Sad,1076_TIE_SAD_XX
CREMA-D,Angry,1076_TSI_ANG_XX
CREMA-D,Disgust,1076_TSI_DIS_XX
CREMA-D,Fearful,1076_TSI_FEA_XX
CREMA-D,Happy,1076_TSI_HAP_XX
CREMA-D,Neutral,1076_TSI_NEU_XX
CREMA-D,Sad,1076_TSI_SAD_XX
CREMA-D,Angry,1076_WSI_ANG_XX
CREMA-D,Disgust,1076_WSI_DIS_XX
CREMA-D,Fearful,1076_WSI_FEA_XX
CREMA-D,Happy,1076_WSI_HAP_XX
CREMA-D,Neutral,1076_WSI_NEU_XX
CREMA-D,Sad,1076_WSI_SAD_XX
CREMA-D,Angry,1077_DFA_ANG_XX
CREMA-D,Disgust,1077_DFA_DIS_XX
CREMA-D,Fearful,1077_DFA_FEA_XX
CREMA-D,Happy,1077_DFA_HAP_XX
CREMA-D,Neutral,1077_DFA_NEU_XX
CREMA-D,Sad,1077_DFA_SAD_XX
CREMA-D,Angry,1077_IEO_ANG_HI
CREMA-D,Angry,1077_IEO_ANG_LO
CREMA-D,Angry,1077_IEO_ANG_MD
CREMA-D,Disgust,1077_IEO_DIS_HI
CREMA-D,Disgust,1077_IEO_DIS_LO
CREMA-D,Disgust,1077_IEO_DIS_MD
CREMA-D,Fearful,1077_IEO_FEA_HI
CREMA-D,Fearful,1077_IEO_FEA_LO
CREMA-D,Fearful,1077_IEO_FEA_MD
CREMA-D,Happy,1077_IEO_HAP_HI
CREMA-D,Happy,1077_IEO_HAP_LO
CREMA-D,Happy,1077_IEO_HAP_MD
CREMA-D,Neutral,1077_IEO_NEU_XX
CREMA-D,Sad,1077_IEO_SAD_HI
CREMA-D,Sad,1077_IEO_SAD_LO
CREMA-D,Sad,1077_IEO_SAD_MD
CREMA-D,Angry,1077_IOM_ANG_XX
CREMA-D,Disgust,1077_IOM_DIS_XX
CREMA-D,Fearful,1077_IOM_FEA_XX
CREMA-D,Happy,1077_IOM_HAP_XX
CREMA-D,Neutral,1077_IOM_NEU_XX
CREMA-D,Sad,1077_IOM_SAD_XX
CREMA-D,Angry,1077_ITH_ANG_XX
CREMA-D,Disgust,1077_ITH_DIS_XX
CREMA-D,Fearful,1077_ITH_FEA_XX
CREMA-D,Happy,1077_ITH_HAP_XX
CREMA-D,Neutral,1077_ITH_NEU_XX
CREMA-D,Sad,1077_ITH_SAD_XX
CREMA-D,Angry,1077_ITS_ANG_XX
CREMA-D,Disgust,1077_ITS_DIS_XX
CREMA-D,Fearful,1077_ITS_FEA_XX
CREMA-D,Happy,1077_ITS_HAP_XX
CREMA-D,Neutral,1077_ITS_NEU_XX
CREMA-D,Sad,1077_ITS_SAD_XX
CREMA-D,Angry,1077_IWL_ANG_XX
CREMA-D,Disgust,1077_IWL_DIS_XX
CREMA-D,Fearful,1077_IWL_FEA_XX
CREMA-D,Happy,1077_IWL_HAP_XX
CREMA-D,Neutral,1077_IWL_NEU_XX
CREMA-D,Sad,1077_IWL_SAD_XX
CREMA-D,Angry,1077_IWW_ANG_XX
CREMA-D,Disgust,1077_IWW_DIS_XX
CREMA-D,Fearful,1077_IWW_FEA_XX
CREMA-D,Happy,1077_IWW_HAP_XX
CREMA-D,Neutral,1077_IWW_NEU_XX
CREMA-D,Sad,1077_IWW_SAD_XX
CREMA-D,Angry,1077_MTI_ANG_XX
CREMA-D,Disgust,1077_MTI_DIS_XX
CREMA-D,Fearful,1077_MTI_FEA_XX
CREMA-D,Happy,1077_MTI_HAP_XX
CREMA-D,Neutral,1077_MTI_NEU_XX
CREMA-D,Sad,1077_MTI_SAD_XX
CREMA-D,Angry,1077_TAI_ANG_XX
CREMA-D,Disgust,1077_TAI_DIS_XX
